Category,Description,Data.Household Weights(Gram),Data.Household Weight Description
SHAD,"SHAD,AMERICAN,RAW",184.0,1 fillet
SHAKE,"SHAKE,FAST FOOD,CHOCOLATE",23.52,1 fl oz
SHAKE,"SHAKE,FAST FD,STRAWBERRY",23.52,1 fl oz
SHAKE,"SHAKE,FAST FOOD,VANILLA",166.0,"1 cup,  (8 fl oz)"
SHALLOTS,"SHALLOTS,FREEZE-DRIED",0.9,1 tbsp
SHALLOTS,"SHALLOTS,RAW",10.0,"1 tbsp, chopped"
SHARK,"SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED",85.0,3 oz
SHEEPSHEAD,"SHEEPSHEAD,CKD,DRY HEAT",186.0,1 fillet
SHEEPSHEAD,"SHEEPSHEAD,RAW",238.0,1 fillet
SHERBET,"SHERBET,ORANGE",88.0,"1 serving,  1/2 cup"
SHRIMP,"SHRIMP,MIXED SPECIES,RAW",6.0,1 medium
SHRIMP,"SHRIMP,MXD SP,CKD,BREADED&FRIED",85.0,3 oz
SHRIMP,"SHRIMP,MXD SP,CKD,MOIST HEAT",85.0,3 oz
SHRIMP,"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",85.0,3 oz
SHRIMP,"SHRIMP,MXD SP,CND",128.0,1 cup
SIDE DISHES,"SIDE DISHES,POTATO SALAD",80.0,.333 cup
SISYMBRIUM SP. SEEDS,"SISYMBRIUM SP. SEEDS,WHL,DRIED",74.0,1 cup
SMELT,"SMELT,RAINBOW,RAW",85.0,3 oz
SMELT,"SMELT,RAINBOW,CKD,DRY HEAT",85.0,3 oz
SNACKS,"SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",9.0,1 cake
SNACKS,"SNACKS,BF STKS,SMOKED",28.35,"1 bar,  (1 oz)"
SNACKS,"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",28.35,1 oz
SNACKS,"SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",28.35,1 oz
SNACKS,"SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",28.35,1 oz
SNACKS,"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",33.33,"1 serving,  1.2 fl oz pop"
SNAPPER,"SNAPPER,MXD SP,CKD,DRY HEAT",170.0,1 fillet
SNAPPER,"SNAPPER,MIXED SPECIES,RAW",218.0,1 fillet
SOUP,"SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY",2.6,1 tsp
SOUP,"SOUP,BF BROTH OR BOUILLON,PDR,DRY",3.6,1 cube
SOUP,"SOUP,BEEF BROTH,CUBED,DRY",3.6,1 cube
SOUP,"SOUP,CHICK BROTH OR BOUILLON,DRY",4.0,1 cube
SOUP,"SOUP,CHICK BROTH CUBES,DRY",4.8,1 cube
SOUP,"SOUP,BF NOODLE,DRY,MIX",9.2,1 packet
SOUP,"SOUP,RAMEN NOODLE,BF FLAVOR,DRY",43.0,1 serving
SOUP,"SOUP,RAMEN NOODLE,CHICK FLAVOR,DRY",43.0,1 serving
SOUP,"SOUP,CHICK NOODLE,DRY,MIX",74.4,1 packet
SOUP,"SOUP,CHICK W/ RICE,CND,COND",119.07,.5 cup
SOUP,"SOUP,CHICK VEG,CND,COND",121.34,.5 cup
SOUP,"SOUP,CRM OF MUSHROOM,CND,COND",121.34,.5 cup
SOUP,"SOUP,TOMATO,CND,COND",121.34,.5 cup
SOUP,"SOUP,CHICK W/ DUMPLINGS,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,MINESTRONE,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,ONION,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,OYSTER STEW,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,PEPPERPOT,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,SCOTCH BROTH,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,TURKEY VEG,CND,COND",123.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,VEGETARIAN VEG,CND,COND",123.0,.5 cup
SOUP,"SOUP,VEG W/ BF BROTH,CND,COND",123.0,.5 cup
SOUP,"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND",124.0,.5 cup
SOUP,"SOUP,BF NOODLE,CND,COND",125.0,.5 cup
SOUP,"SOUP,CRM OF ASPARAGUS,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF CELERY,CND,COND",125.5,.5 cup
SOUP,"SOUP,CHICK BROTH,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF CHICK,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHICK GUMBO,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CLAM CHOWDER,MANHATTAN,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,MUSHROOM BARLEY,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,MUSHROOM W/ BF STOCK,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF ONION,CND,COND",125.5,.5 cup
SOUP,"SOUP,CRM OF POTATO,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CRM OF SHRIMP,CND,COND",125.5,".5 cup,  (8 fl oz)"
SOUP,"SOUP,TURKEY NOODLE,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,VEG BF,CND,COND",125.5,.5 cup
SOUP,"SOUP,BF MUSHROOM,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHICK MUSHROOM,CND,COND",125.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,CHICK NOODLE,CND,COND",126.0,.5 cup
SOUP,"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,COND",126.0,.5 cup
SOUP,"SOUP,PEA,GRN,CND,COND",127.6,.5 cup
SOUP,"SOUP,CHS,CND,COND",128.5,.5 cup
SOUP,"SOUP,TOMATO RICE,CND,COND",128.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,TOMATO BISQUE,CND,COND",128.5,".5 cup,  (4 fl oz)"
SOUP,"SOUP,PEA,SPLIT W/ HAM,CND,COND",135.0,".5 cup,  (4 fl oz)"
SOUP,"SOUP,SHARK FIN,REST-PREP",216.0,1 cup
SOUP,"SOUP,ONION,DRY,MIX,PREP W/ H2O",229.8,"1 serving, 1 cup"
SOUP,"SOUP,STOCK,FISH,HOME-PREPARED",233.0,1 cup
SOUP,"SOUP,TURKEY,CHUNKY,CND,RTS",236.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",239.56,"1 serving, 1 cup"
SOUP,"SOUP,BF BROTH,CUBED,PREP W/H2O",239.56,"1 serving, 1 cup"
SOUP,"SOUP,BF BROTH OR BOUILLON CND,RTS",240.0,1 cup
SOUP,"SOUP,CHICK RICE,CND,CHUNKY,RTS",240.0,1 cup
SOUP,"SOUP,CHICK VEG,CHUNKY,CND,RTS",240.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CLAM CHOWDER,MANHATTAN STYLE,CND,CHUNKY,RTS",240.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,MINESTRONE,CND,CHUNKY,RTS",240.0,1 cup
SOUP,"SOUP,PEA,SPLIT W/HAM,CND,CHUNKY,RTS",240.0,1 cup
SOUP,"SOUP,STOCK,BEEF,HOME-PREPARED",240.0,1 cup
SOUP,"SOUP,STOCK,CHICK,HOME-PREPARED",240.0,1 cup
SOUP,"SOUP,CHICK BROTH,CND,LESS/REDUCED NA",240.0,1 cup
SOUP,"SOUP,CHICK RICE,DRY,MIX,PREP W/ H2O",240.0,"1 cup, 8 fl oz"
SOUP,"SOUP,CHICK BROTH,LO NA,CND",240.0,1 cup
SOUP,"SOUP,BF STROGANOFF,CND,CHUNKY STYLE,RTS",240.0,1 cup
SOUP,"SOUP,CHICK BROTH OR BOUILLON,DRY,PREP W/ H2O",240.56,"1 cup, 8 fl oz"
SOUP,"SOUP,TURKEY VEG,CND,PREP W/ EQ VOLUME H2O",241.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,VEGETARIAN VEG,CND,PREP W/ EQ VOLUME H2O",241.0,1 cup
SOUP,"SOUP,VEG W/ BF BROTH,CND,PREP W/ EQ VOLUME H2O",241.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,VEG CHICK,CND,PREP W/ H2O,LO NA",241.0,1 cup
SOUP,"SOUP,BEAN W/ HAM,CND,CHUNKY,RTS",243.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CHICK BROTH CUBES,DRY,PREP W/ H2O",243.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,ONION,CND,PREP W/ EQ VOLUME H2O",243.39,"1 serving, 1 cup"
SOUP,"SOUP,CRAB,CND,RTS",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,GAZPACHO,CND,RTS",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,MUSHROOM BARLEY,CND,PREP W/ EQ VOLUME H2O",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,MUSHROOM W/ BF STOCK,CND,PREP W/ EQ VOLUME H2O",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME H2O",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,TURKEY NOODLE,CND,PREP W/ EQ VOLUME H2O",244.0,1 cup
SOUP,"SOUP,VEG BF,CND,PREP W/ EQ VOLUME H2O",244.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,OXTAIL,DRY,MIX,PREP W/ H2O",244.0,1 cup
SOUP,"SOUP,CRM OF MUSHROOM,LO NA,RTS,CND",244.0,1 cup
SOUP,"SOUP,CHICK,CND,CHUNKY,RTS",245.0,1 cup
SOUP,"SOUP,CHUNKY CHICK NOODLE,CND,RTS",245.0,1 cup
SOUP,"SOUP,CHUNKY VEG,CND,RTS",245.0,1 cup
SOUP,"SOUP,CHUNKY BF,CND,RTS",245.0,1 cup
SOUP,"SOUP,TOMATO VEG,DRY,MIX,PREP W/ H2O",245.0,"1 cup, 8 fl oz"
SOUP,"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",247.9,"1 serving, 1 cup"
SOUP,"SOUP,TOMATO,LO NA,W/H2O",247.9,"1 serving, 1 cup"
SOUP,"SOUP,CHICK NOODLE,LO NA,CND,PREP W/ EQ VOLUME H2O",247.9,"1 serving, 1 cup"
SOUP,"SOUP,ESCAROLE,CND,RTS",248.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,LENTIL W/HAM,CND,RTS",248.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME MILK",248.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME MILK",248.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CONSOMME W/ GELATIN,DRY,MIX,PREP W/ H2O",249.0,"1 cup, 8 fl oz"
SOUP,"SOUP,CRM OF MUSHROOM,CND,COND,RED NA",251.0,1 cup
SOUP,"SOUP,BF & MUSHROOM,LO NA,CHUNK STYLE",251.0,1 cup
SOUP,"SPLIT PEA SOUP,CND,RED NA,PREP W/ H2O OR READY-TO SERVE",253.0,1 cup
SOUP,"SOUP,MUSHROOM,DRY,MIX,PREP W/ H2O",253.0,1 cup
SOUP,"SOUP,VEG BF,DRY,MIX,PREP W/ H2O",253.0,"1 cup, 8 fl oz"
SOUP,"SOUP,VEG SOUP,COND,LO NA,PREP W/ EQ VOLUME H2O",253.0,1 cup
SOUP,"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",253.15,"1 cup,  (8 fl oz)"
SOUP,"SOUP,BLACK BEAN,CND,COND",257.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,PEA,GRN,CND,COND,PREP W/ EQ VOLUME H2O",259.48,1 serving
SOUP,"SOUP,PEA,LO NA,PREP W/ EQ VOLUME H2O",259.48,1 cup
SOUP,"SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",261.1,"1 cup, 8 fl oz"
SOUP,"SOUP,BEAN W/ FRANKFURTERS,CND,COND",263.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,CHILI BF,CND,COND",263.0,"1 cup,  (8 fl oz)"
SOUP,"SOUP,BEAN W/ BACON,DRY,MIX,PREP W/ H2O",264.9,"1 cup,  (8 fl oz)"
SOUP,"SOUP,TOMATO,DRY,MIX,PREP W/ H2O",265.0,"1 cup, 8 fl oz"
SOUP,"SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND",292.0,"1 package,  yields"
SOUP,"SOUP,CHICK W/STAR-SHAPED PASTA,CND,COND,SINGLE BRAND",298.0,"1 package,  yields"
SOUP,"SOUP,VEG BF,CND,COND,SINGLE BRAND",298.0,"1 package,  yields"
SOUP,"SOUP,TOMATO,CND,COND,RED NA",303.35,"1 can, 10.7 oz"
SOUP,"SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND",305.0,"1 package,  yields"
SOUP,"SOUP,BF W/VEG&BARLEY,CND,COND,SINGLE BRAND",312.0,"1 package,  yields"
SOUP,"SOUP,BEAN W/BACON,COND,SINGLE BRAND",326.0,"1 package,  yields"
SOUP,"SOUP,SPLIT PEA W/HAM&BACON,CND,COND,SINGLE BRAND",326.0,"1 package,  yields"
SOUP,"SOUP,BEAN W/ PORK,CND,COND",326.03,"1 can, 11.5 oz"
SOUP,"SOUP,CHICK VEG,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",454.0,"1 package,  yields"
SOUP,"SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND",539.0,"1 package,  yields"
SOUP,"SOUP,CHICK MUSHROOM CHOWDER,CHUNKY,RTS,SINGLE BRAND",539.0,"1 package,  yields"
SOUP,"SOUP,POTATO HAM CHOWDER,CHUNKY,RTS,SINGLE BRAND",539.0,"1 package,  yields"
SOUP,"SOUP,SIRLOIN BURGER W/VEG,RTS,SINGLE BRAND",539.0,"1 package,  yields"
SOUP,"SOUP,SPLIT PEA W/ HAM,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",539.0,"1 package,  yields"
SOUP,"SOUP,CHUNKY BF W/ COUNTRY VEG,RTS",539.0,"1 package,  yields"
SOURSOP,"SOURSOP,RAW",225.0,"1 cup,  pulp"
SOY FLOUR,"SOY FLOUR,FULL-FAT,RAW",84.0,"1 cup,  stirred"
SOY FLOUR,"SOY FLR,FULL-FAT,RSTD",85.0,"1 cup,  stirred"
SOY FLOUR,"SOY FLOUR,LOW-FAT",88.0,"1 cup,  stirred"
SOY FLOUR,"SOY FLOUR,DEFATTED",105.47,1 cup
SOY FLR,"SOY FLR,FULL-FAT,RAW,CRUDE PROT BASIS (N X 6.25)",85.0,"1 cup,  stirred"
SOY FLR,"SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",85.0,"1 cup,  stirred"
SOY FLR,"SOY FLR,DEFATTED,CRUDE PROT BASIS (N X 6.25)",100.0,"1 cup,  stirred"
SOY FLR,"SOYBEANS,MATURE SEEDS,RSTED,NO SALT ADDED",172.0,1 cup
SOY MEAL,"SOY FLR,LOW-FAT,CRUDE PROT BASIS (N x 6.25)",88.0,"1 cup,  stirred"
SOY MEAL,"SOY MEAL,DEFATTED,RAW",122.0,1 cup
SOY PROT CONC,"SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION",28.35,1 oz
SOY PROT CONC,"SOY PROT CONC,PRODUCED BY ACID WASH",28.35,1 oz
SOY PROT CONC,"SOY MEAL,DEFATTED,RAW,CRUDE PROT BASIS (N X 6.25)",122.0,1 cup
SOY PROT ISOLATE,"SOY PROT CONC,CRUDE PROT BASIS (N X 6.25),ACID WASH",28.35,1 oz
SOY PROT ISOLATE,"SOY PROT ISOLATE,K TYPE",28.35,1 oz
SOY SAU MADE FROM SOY&WHEAT (SHOYU),"SOY PROT ISOLATE,K TYPE,CRUDE PROT BASIS",28.35,1 oz
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,RAW",35.0,.5 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD",94.0,1 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",94.0,1 cup
SOYBEANS,"PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,W/SALT",168.0,1 cup
SOYBEANS,"SOYBEANS,MATURE CKD,BLD,WO/SALT",172.0,1 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,RSTD,SALTED",172.0,1 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,DRY RSTD",172.0,1 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,CKD,BLD,W/SALT",172.0,1 cup
SOYBEANS,"SOYBEANS,GRN,CKD,BLD,DRND,WO/SALT",180.0,1 cup
SOYBEANS,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",180.0,1 cup
SOYBEANS,"SOYBEANS,MATURE SEEDS,RAW",186.0,1 cup
SOYBEANS,"SOYBEANS,GREEN,RAW",256.0,1 cup
SOYMILK,"SOYMILK,ORIGINAL & VANILLA,UNFORTIFIED",243.0,1 cup
SPAGHETTI,"SPAGHETTI,DRY,ENRICHED",44.88,1 cup
SPAGHETTI,"SPAGHETTI,CKD,ENR,WO/ SALT",57.0,2 oz
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 5.70)",57.0,2 oz
SPAGHETTI,"SPAGHETTI,WHOLE-WHEAT,CKD",57.0,2 oz
SPAGHETTI,"SPAGHETTI,SPINACH,COOKED",57.0,2 oz
SPAGHETTI,"SPAGHETTI,CKD,UNENR,WO/ SALT",57.0,2 oz
SPAGHETTI,"SPAGHETTI,CKD,ENR,W/ SALT",122.0,1 cup
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 6.25)",125.0,1 cup
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 5.70)",140.0,1 cup
SPAGHETTI,"SPAGHETTI,WHOLE-WHEAT,DRY",140.0,1 cup
SPAGHETTI,"SPAGHETTI,SPINACH,DRY",140.0,1 cup
SPAGHETTI,"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 6.25)",158.88,1 cup
SPAGHETTI,"SPAGHETTI,DRY,UNENRICHED",160.0,1 cup
SPAGHETTI,"SPAGHETTI,CKD,UNENR,W/ SALT",160.0,1 cup
SPELT,"SPELT,UNCKD",171.65,1 cup
SPELT,"SPELT,CKD",173.53,1 cup
SPICES,"PARSLEY,DRIED",0.48,1 tsp
SPICES,"SPICES,TARRAGON,DRIED",0.6,"1 tsp, leaves"
SPICES,"SPICES,BASIL,DRIED",0.7,"1 tsp, leaves"
SPICES,"OREGANO,DRIED",1.0,"1 tsp, leaves"
SPICES,"SPICES,THYME,DRIED",1.0,"1 tsp, leaves"
SPICES,"MARJORAM,DRIED",1.7,1 tbsp
SPICES,"SPICES,BAY LEAF",1.8,"1 tbsp, crumbled"
SPICES,"SAGE,GROUND",2.0,1 tbsp
SPICES,SAFFRON,2.1,1 tbsp
SPICES,"DILL WEED,DRIED",3.1,1 tbsp
SPICES,"ROSEMARY,DRIED",3.3,1 tbsp
SPICES,POULTRY SEASONING,4.4,1 tbsp
SPICES,"SAVORY,GROUND",4.4,1 tbsp
SPICES,"MUSTARD,PREPARED,YELLOW",5.0,"1 tsp,  or 1 packet"
SPICES,"MACE,GROUND",5.3,1 tbsp
SPICES,"PEPPER,RED OR CAYENNE",5.3,1 tbsp
SPICES,"GINGER,GROUND",5.4,1 tbsp
SPICES,PUMPKIN PIE SPICE,5.6,1 tbsp
SPICES,"SPICES,CARDAMOM",5.8,"1 tbsp, ground"
SPICES,"ALLSPICE,GROUND",6.0,1 tbsp
SPICES,CURRY POWDER,6.3,1 tbsp
SPICES,"PEPPER,BLACK",6.4,1 tbsp
SPICES,"CLOVES,GROUND",6.6,1 tbsp
SPICES,"TURMERIC,GROUND",6.8,1 tbsp
SPICES,ONION POWDER,6.9,1 tbsp
SPICES,PAPRIKA,6.9,1 tbsp
SPICES,"NUTMEG,GROUND",7.0,1 tbsp
SPICES,"PEPPER,WHITE",7.1,"1 tbsp, ground"
SPICES,CHILI POWDER,7.5,1 tbsp
SPICES,"CINNAMON,GROUND",7.85,1 tbsp
SPICES,GARLIC POWDER,8.4,1 tbsp
SPINACH,"SPINACH,RAW",30.0,1 cup
SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,UNPREP",156.0,1 cup
SPINACH,"SPINACH,CKD,BLD,DRND,WO/ SALT",180.0,1 cup
SPINACH,"SPINACH,CKD,BLD,DRND,W/SALT",180.0,1 cup
SPINACH,"SPINACH,CND,DRND SOL",214.0,1 cup
SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,WO/SALT",220.0,"1 package,  (10 oz) yields"
SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,W/SALT",220.0,"1 package,  (10 oz) yields"
SPINACH,"SPINACH,CND,REG PK,SOL&LIQUIDS",234.0,1 cup
SPINACH,"SPINACH,CND,NO SALT,SOL&LIQUIDS",234.0,1 cup
SPINY LOBSTER,"SPINY LOBSTER,MXD SP,CKD,MOIST HEAT",163.0,1 lobster
SPINY LOBSTER,"SPINY LOBSTER,MXD SP,RAW",209.0,1 lobster
SPOT,"SPOT,COOKED,DRY HEAT",50.0,1 fillet
SPOT,"SPOT,RAW",64.0,1 fillet
SPREAD,"SANDWICH SPREAD,PORK,BEEF",15.0,1 tbsp
SPREAD,"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",15.3,1 tablespoon
SPREAD,CHOCOLATE-FLAVORED HAZELNUT SPRD,20.0,1 tablet
SPREAD,"MARGARINE-LIKE SPRD,(APPROXIMATELY 37% FAT),UNSPEC OILS",232.0,1 cup
SQUAB,"SQUAB,(PIGEON),LT MEAT WO/SKN,RAW",101.0,"1 breast, bone removed"
SQUAB,"SQUAB,(PIGEON),MEAT ONLY,RAW",251.0,"1 unit,  (yield from 1 lb ready-to-cook squab)"
SQUAB,"SQUAB,(PIGEON),MEAT&SKN,RAW",297.0,"1 unit,  (yield from 1 lb ready-to-cook squab)"
SQUASH,"SQUASH,ZUCCHINI,BABY,RAW",16.0,1 large
SQUASH,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",90.0,".5 cup, slices"
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",90.0,".5 cup, slices"
SQUASH,"SQUASH,WNTR,SPAGHETTI,RAW",101.0,"1 cup, cubes"
SQUASH,"SQUASH,SMMR,ALL VAR,RAW",113.0,"1 cup, sliced"
SQUASH,"SQUASH,WINTER,HUBBARD,RAW",116.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,ALL VAR,RAW",116.0,"1 cup, cubes"
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,RAW",124.0,"1 cup, chopped"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW",130.0,"1 cup, sliced"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,UNPREP",130.0,"1 cup, slices"
SQUASH,"SQUASH,SUMMER,SCALLOP,RAW",130.0,"1 cup, slices"
SQUASH,"SQUASH,WINTER,ACORN,RAW",140.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,BUTTERNUT,RAW",140.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,WO/SALT",155.0,1 cup
SQUASH,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",155.0,1 cup
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,WO/SALT",180.0,"1 cup, sliced"
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,WO/SALT",180.0,"1 cup, sliced"
SQUASH,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,WO/SALT",180.0,"1 cup, sliced"
SQUASH,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",180.0,"1 cup, slices"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",180.0,"1 cup, slices"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,WO/SALT",192.0,"1 cup, slices"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",192.0,"1 cup, slices"
SQUASH,"SQUASH,WNTR,ACORN,CKD,BKD,WO/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,WO/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BKD,WO/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,ALL VAR,CKD,BKD,WO/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BKD,W/SALT",205.0,"1 cup, cubes"
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CND,DRND,SOLID,WO/SALT",210.0,"1 cup, diced"
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,WO/SALT",223.0,1 cup
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,W/SALT",223.0,1 cup
SQUASH,"SQUASH,SMMR,ZUCCHINI,ITALIAN STYLE,CND",227.0,1 cup
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,WO/SALT",236.0,"1 cup, mashed"
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",236.0,"1 cup, mashed"
SQUASH,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,WO/SALT",240.0,"1 cup, mashed"
SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,WO/SALT",240.0,"1 cup, mashed"
SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",240.0,"1 cup, mashed"
SQUASH,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,WO/SALT",245.0,"1 cup, mashed"
SQUASH,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",245.0,"1 cup, mashed"
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,UNPREP",284.0,"1 package,  (10 oz)"
SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,UNPREP",340.0,"1 package,  (12 oz)"
SQUID,"SQUID,MIXED SPECIES,RAW",28.35,"1 oz, boneless"
