Category,Description,Nutrient Data Bank Number,Data.Alpha Carotene,Data.Ash,Data.Beta Carotene,Data.Beta Cryptoxanthin,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Kilocalories,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Manganese,Data.Niacin,Data.Pantothenic Acid,Data.Protein,Data.Refuse Percentage,Data.Retinol,Data.Riboflavin,Data.Selenium,Data.Sugar Total,Data.Thiamin,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Household Weights(Gram),Data.Household Weight Description,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - IU,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K
VEAL,VEAL VAR MEATS&BY-PRODUCTS BRAIN RAW,17188,0,1.36,0,0,0,1590,0,0,118,0,0,0.037,4.3,2.72,10.32,3,0,0.26,10,0,0.13,79.78,1.64,0.95,1.91,8.21,28.35,1 oz,10,0.22,2.13,14,274,315,127,1.11,0,0,12.2,0.28,14,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS HEART RAW,17193,0,1.07,0,0,0.08,104,0,0,110,0,0,0.036,6.4,2.78,17.18,26,0,1,33.3,0,0.52,77.69,0.84,1.05,1.07,3.98,28.35,1 oz,5,0.34,4.24,18,211,261,77,1.47,0,0,13.76,0.43,8,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS KIDNEYS RAW,17197,0,1.2,0,0,0.85,364,0,0,99,0,0,0.08,6.99,3.3,15.76,12,92,1.9,80,0,0.32,79.07,0.68,0.62,0.96,3.12,28.35,1 oz,11,0.494,3.36,16,241,272,178,1.97,308,92,28.2,0.37,5,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS LUNGS RAW,17207,0,1.1,0,0,0,229,0,0,90,0,0,0.018,4.025,0,16.3,24,0,0.231,17.2,0,0.047,80.5,0.59,0.31,0.79,2.3,28.35,1 oz,7,0.241,5.23,12,288,274,108,1.16,0,0,3.83,0.11,39,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS PANCREAS RAW,17212,0,1.3,0,0,0,173,0,0,182,0,0,0.151,4.252,0,15,0,0,0.425,20.7,0,0.134,70.6,4.54,2.44,4.51,13.1,28.35,1 oz,19,0.06,2.1,18,329,278,67,2.6,0,0,13.38,0.19,16,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS SPLEEN RAW,17216,0,1.3,0,0,0,340,0,0,98,0,0,0.072,7.895,0,18.3,0,0,0.348,61.7,0,0.047,78.15,0.59,0.16,0.73,2.2,28.35,1 oz,6,0.167,9.32,17,339,362,97,1.61,0,0,5.34,0.11,41,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS THYMUS RAW,17218,0,2.16,0,0,0,250,0,0,101,0,0,0.018,4.77,1.23,17.21,0,0,0.188,16.1,0,0.069,79.16,0.775,0.229,0.806,3.07,28.35,1 oz,3,0.079,1.05,23,533,488,67,1.55,0,0,3.33,0.035,49.2,0.09,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS TONGUE RAW,17222,0,0.89,0,0,1.91,62,0,0,131,0,0,0.023,2.22,1.2,17.18,16,0,0.41,7,0,0.17,74.53,2.51,0.31,2.35,5.48,28.35,1 oz,7,0.2,2.72,17,159,271,82,2.63,1,0,6.1,0.19,5,0,0
VEAL,"GAME MEAT BISON SHLDR CLOD LN 0""FAT RAW",17269,0,1.2,0,0,0,66,0,0,109,0,0,0.014,1.879,0,21.1,0,1,0.096,26.4,0,0.042,75.4,0.861,0.217,0.749,2.1,28.35,1 oz,4,0.148,3,24,189,322,59,5,2,1,2.2,0.221,0,0.05,0
VEAL,VEAL BREAST FAT COOKED,17270,0,0.45,0,0,0,95,0,0,521,0,0,0.01,2.79,0.45,9.4,0,0,0.12,5.5,0,0.02,36.15,26.41,2.865,21.407,53.35,28.35,1 oz,6,0.042,0.45,10,102,181,49,0.76,0,0,0.55,0.11,0,0,0
VEAL,VEAL BREAST WHL BNLESS LN&FAT RAW,17271,0,0.9,0,0,0,71,0,0,208,0,0,0.01,0,0,17.47,0,0,0,6.6,0,0,67.67,7.164,0.952,5.896,14.75,28.35,1 oz,7,0.094,0.53,18,172,286,71,2.33,0,0,0,0,0,0,0
VEAL,VEAL SHANK (FORE&HIND) LN&FAT RAW,17276,0,1.04,0,0,0,75,0,0,113,0,0,0.009,7.458,1.291,19.15,29,0,0.268,7.9,0,0.079,76.92,1.257,0.363,1.06,3.48,28.35,1 oz,20,0.074,0.76,21,191,314,84,3.99,0,0,1.36,0.437,0,0,0
VEAL,VEAL SHANK (FORE&HIND) LN RAW,17278,0,1.05,0,0,0,75,0,0,108,0,0,0.009,7.6,1.3,19.28,30,0,0.27,8,0,0.08,77.45,0.982,0.334,0.738,2.83,28.35,1 oz,20,0.074,0.76,21,192,316,85,4.02,0,0,1.37,0.44,0,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS LIVER COOKED BRSD,17203,11,1.7,47,11,3.77,511,399,0,192,0,0,0.27,13.15,6.555,28.42,0,21140,2.86,19.3,0,0.182,59.86,1.146,1.069,1.986,6.26,79.94,1 slice,6,14.94,5.11,20,460,329,78,11.23,70564,21145,84.6,0.918,1.1,0.68,1.4
VEAL,VEAL LOIN LN&FAT COOKED BRSD,17105,0,1.11,0,0,0,118,114,0,284,0,0,0.034,9.03,0.79,30.19,36,0,0.3,13.2,0,0.04,52.02,6.73,1.16,6.73,17.21,85,3 oz,28,0.091,1.09,24,220,280,80,3.63,0,0,1.21,0.26,0,0.4,7
VEAL,VEAL LOIN LN COOKED BRSD,17108,0,1.15,0,0,0,125,125,0,226,0,0,0.038,10.05,0.85,33.57,45,0,0.34,14.4,0,0.05,56.96,3.27,0.82,2.55,9.15,85,3 oz,32,0.099,1.1,27,237,297,84,4.09,0,0,1.32,0.28,0,0.42,7
VEAL,VEAL SHLDR ARM LN&FAT COOKED BRSD,17123,0,1.27,0,0,0,148,0,0,236,0,0,0.036,10.08,1.31,33.63,23,0,0.31,14.5,0,0.06,55.28,3.99,0.7,3.96,10.24,85,3 oz,28,0.128,1.38,29,263,333,87,5.81,0,0,1.72,0.29,0,0.46,0
VEAL,VEAL SHLDR ARM LN COOKED BRSD,17126,0,1.31,0,0,0,155,0,0,201,0,0,0.038,10.71,1.39,35.73,29,0,0.33,15.3,0,0.06,58.2,1.9,0.48,1.49,5.33,85,3 oz,30,0.135,1.41,30,276,347,90,6.24,0,0,1.82,0.3,0,0.47,0
VEAL,LAMB NZ IMP FROZEN SHLDR WHL (ARM&BOILED) LN COOKED BRSD,17087,0,1.85,0,0,0,127,0,0,285,0,0,0.032,5.85,0.5,34.06,46,0,0.36,5.3,0,0.08,47.86,6.14,0.95,6.81,15.5,157,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),27,0.116,2.34,20,215,166,56,5.6,0,0,3.71,0.08,0,0,0
VEAL,VEAL RIB LN COOKED BRSD,17114,0,1.76,0,0,0,144,134,0,218,0,0,0.04,7.91,1.13,34.44,42,0,0.31,14.6,0,0.06,56.08,2.62,0.74,2.56,7.81,163,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),24,0.14,1.45,26,218,318,99,5.98,0,0,1.53,0.34,0,0.35,7
VEAL,VEAL SHLDR BLADE LN COOKED BRSD,17132,0,1.24,0,0,0,158,127,0,198,0,0,0.038,5.68,1.59,32.66,39,0,0.36,14.5,0,0.06,59.24,2.31,0.58,1.81,6.48,174,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),40,0.171,1.47,28,252,305,101,7.39,0,0,2.01,0.25,0,0.45,6.8
VEAL,VEAL RIB LN&FAT COOKED BRSD,17111,0,1.68,0,0,0,139,126,0,251,0,0,0.038,7.5,1.07,32.43,37,0,0.29,13.9,0,0.05,53.33,4.65,0.94,4.95,12.53,177,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),22,0.132,1.41,25,210,306,95,5.57,0,0,1.45,0.32,0,0.34,7
VEAL,VEAL SHLDR WHL (ARM&BOILED) LN COOKED BRSD,17120,0,1.27,0,0,0,130,0,0,199,0,0,0.038,6.68,1.61,33.68,35,0,0.35,14.7,0,0.06,58.88,2.18,0.55,1.7,6.1,182,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),37,0.159,1.45,28,260,319,97,7,0,0,1.94,0.26,0,0.45,0
VEAL,VEAL SIRLOIN LN COOKED BRSD,17138,0,1.2,0,0,0,113,0,0,204,0,0,0.038,7.05,1.08,33.96,34,0,0.38,15,0,0.06,58.55,2.33,0.58,1.82,6.51,183,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),19,0.138,1.23,29,259,339,81,4.75,0,0,1.59,0.38,0,0.44,0
VEAL,VEAL SHLDR BLADE LN&FAT COOKED BRSD,17129,0,1.22,0,0,0,153,122,0,225,0,0,0.036,5.5,1.52,31.26,35,0,0.35,14,0,0.06,56.98,3.85,0.74,3.64,10.09,186,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),38,0.164,1.44,26,244,297,98,7,0,0,1.93,0.24,0,0.44,6.6
VEAL,VEAL SHLDR WHL (ARM&BOILED) LN&FAT COOKED BRSD,17117,0,1.24,0,0,0,126,124,0,228,0,0,0.036,6.42,1.53,32.06,31,0,0.34,14.2,0,0.06,56.4,3.9,0.73,3.75,10.14,191,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),35,0.151,1.42,27,250,309,95,6.59,0,0,1.84,0.25,0,0.42,5.9
VEAL,LAMB VAR MEATS&BY-PRODUCTS HEART COOKED BRSD,17192,0,0.99,0,0,1.93,249,0,0,185,0,0,0.055,4.36,1.37,24.97,0,0,1.19,47,0,0.17,64.2,2.22,0.77,3.14,7.91,191,1 unit COOKED (yield from 1 lb raw meat),14,0.61,5.52,24,254,188,63,3.68,0,0,11.2,0.3,7,0,0
VEAL,VEAL COMP OF RTL CUTS LN COOKED,17091,0,1.23,0,0,0,118,123,0,196,0,0,0.038,8.42,1.33,31.9,34,0,0.34,13,0,0.06,60.16,2.35,0.59,1.84,6.58,192,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),24,0.12,1.16,28,250,338,89,5.1,0,0,1.65,0.33,0,0.42,6.6
VEAL,VEAL SHANK (FORE&HIND) LN&FAT COOKED BRSD,17277,0,1.12,0,0,0,124,0,0,191,0,0,0.015,9.454,1.226,31.54,39,0,0.295,15.3,0,0.049,61.74,2.339,0.541,2.078,6.2,194,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),33,0.111,1.25,25,225,305,93,6.63,0,0,1.61,0.265,0,0,0
VEAL,VEAL SIRLOIN LN&FAT COOKED BRSD,17135,0,1.16,0,0,0,108,0,0,252,0,0,0.035,6.58,1.01,31.26,26,0,0.35,14,0,0.05,54.49,5.15,0.87,5.18,13.14,205,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),17,0.128,1.2,27,243,321,79,4.32,0,0,1.48,0.35,0,0.41,0
VEAL,VEAL LOIN LN COOKED ROASTED,17109,0,1.43,0,0,0,106,105,0,175,0,0,0.03,9.46,1.27,26.32,42,0,0.3,11.6,0,0.06,64.59,2.49,0.57,2.58,6.94,208,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),21,0.117,0.85,26,222,340,96,3.24,0,0,1.31,0.37,0,0.49,5.5
VEAL,VEAL COMP OF RTL CUTS LN&FAT COOKED,17089,0,1.2,0,0,0,114,117,0,231,0,0,0.036,7.97,1.26,30.1,28,0,0.32,12.3,0,0.06,57.08,4.4,0.8,4.28,11.39,209,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),22,0.114,1.15,26,239,325,87,4.76,0,0,1.57,0.31,0,0.4,6.6
VEAL,VEAL RIB LN COOKED ROASTED,17115,0,1.08,0,0,0,115,0,0,177,0,0,0.032,7.5,1.38,25.76,40,0,0.29,11.1,0,0.06,64.64,2.66,0.67,2.08,7.44,215,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),12,0.106,0.96,24,207,311,97,4.49,0,0,1.58,0.27,0,0.36,0
VEAL,VEAL LOIN LN&FAT COOKED ROASTED,17106,0,1.38,0,0,0,103,100,0,217,0,0,0.029,8.86,1.2,24.8,36,0,0.28,11,0,0.05,60.73,4.78,0.81,5.26,12.32,229,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),19,0.11,0.87,25,212,325,93,3.03,0,0,1.24,0.34,0,0.44,5.5
VEAL,LAMB VAR MEATS&BY-PRODUCTS PANCREAS COOKED BRSD,17211,0,2.15,0,0,0,400,0,0,234,0,0,0.043,2.56,0.85,22.83,0,0,0.21,64.8,0,0.02,59.65,5.45,0.74,6.84,15.12,231,1 unit COOKED (yield from 1 lb raw meat),12,0.083,2.12,19,431,291,52,2.68,0,0,5.54,0.05,20,0,0
VEAL,VEAL SHLDR BLADE LN COOKED ROASTED,17133,0,1.39,0,0,0,119,0,0,171,0,0,0.03,5.82,1.41,25.64,34,0,0.36,10.7,0,0.07,66.9,2.47,0.56,2.57,6.88,236,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),28,0.141,1,24,215,310,102,5.72,0,0,2.06,0.24,0,0.5,0
VEAL,VEAL BREAST WHL BNLESS LN COOKED BRSD,17275,0,0.97,0,0,0,116,0,0,218,0,0,0.008,8.97,1.14,30.32,22,0,0.33,12.5,0,0.06,59.72,4.508,0.788,3.72,9.8,237,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),9,0.076,0.83,22,208,289,68,4.19,0,0,1.48,0.29,0,0,0
VEAL,VEAL RIB LN&FAT COOKED ROASTED,17112,0,1.05,0,0,0,110,0,0,228,0,0,0.03,6.98,1.28,23.96,33,0,0.27,10.5,0,0.05,59.91,5.44,0.95,5.41,13.96,240,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),11,0.099,0.97,22,197,295,92,4.09,0,0,1.46,0.25,0,0.35,0
VEAL,LAMB VAR MEATS&BY-PRODUCTS BRAIN COOKED PAN-FRIED,17187,0,1.82,0,0,0,2504,0,0,273,0,0,0.067,4.55,1.56,16.97,0,0,0.37,12,0,0.17,60.71,4.02,2.28,5.67,22.19,240,1 unit COOKED (yield from 1 lb raw meat),21,0.48,2.04,22,495,358,157,2,0,0,24.1,0.23,23,0,0
VEAL,VEAL SHLDR BLADE LN&FAT COOKED ROASTED,17130,0,1.38,0,0,0,117,0,0,186,0,0,0.03,5.73,1.38,25.15,32,0,0.35,10.6,0,0.07,65.54,3.24,0.64,3.46,8.67,244,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),28,0.138,1,24,212,306,100,5.58,0,0,2.01,0.24,0,0.47,0
VEAL,VEAL SHLDR WHL (ARM&BOILED) LN COOKED ROASTED,17121,0,1.41,0,0,0,114,0,0,170,0,0,0.03,6.44,1.32,25.81,30,0,0.34,10.9,0,0.07,66.66,2.4,0.53,2.5,6.62,251,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),27,0.142,1.03,25,218,327,97,5.25,0,0,1.86,0.26,0,0.5,0
VEAL,VEAL SIRLOIN LN COOKED ROASTED,17139,0,1.44,0,0,0,104,0,0,168,0,0,0.03,9.33,1.32,26.32,30,0,0.37,11.5,0,0.06,65.74,2.28,0.48,2.41,6.22,251,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),14,0.136,0.91,27,231,365,85,3.54,0,0,1.49,0.34,0,0.46,0
VEAL,LAMB VAR MEATS&BY-PRODUCTS KIDNEYS COOKED BRSD,17196,0,1.29,0,0,0.99,565,0,0,137,0,0,0.144,5.99,2.04,23.65,0,137,2.07,218.8,0,0.35,70.45,0.77,0.67,1.23,3.62,255,1 unit COOKED (yield from 1 lb raw meat),18,0.37,12.4,20,290,178,151,3.8,455,137,78.9,0.12,12,0,0
VEAL,LAMB VAR MEATS&BY-PRODUCTS TONGUE COOKED BRSD,17221,0,0.73,0,0,0,189,0,0,275,0,0,0.033,3.69,0.34,21.57,0,0,0.42,28,0,0.08,57.86,10,1.25,7.83,20.28,255,1 unit COOKED (yield from 1 lb raw meat),10,0.21,2.63,16,134,158,67,2.99,0,0,6.3,0.17,7,0,0
VEAL,VEAL SHLDR WHL (ARM&BOILED) LN&FAT COOKED ROASTED,17118,0,1.4,0,0,0,113,0,0,184,0,0,0.03,6.33,1.3,25.32,28,0,0.34,10.7,0,0.07,65.31,3.16,0.61,3.4,8.42,258,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),27,0.139,1.03,25,215,322,96,5.12,0,0,1.82,0.26,0,0.46,0
VEAL,VEAL CUBED FOR STEW (LEG&SHLDR) LN COOKED BRSD,17141,0,1.89,0,0,0,145,0,0,188,0,0,0.04,8.3,1.19,34.94,0,0,0.4,15.2,0,0.07,59.29,1.39,0.45,1.3,4.31,263,1 unit COOKED (yield from 1 lb raw meat),29,0.153,1.44,28,239,342,93,6.01,0,0,1.67,0.38,0,0.45,0
VEAL,VEAL LEG (TOP RND) LN COOKED BRSD,17100,0,1.97,0,0,0,135,0,0,203,0,0,0.04,10.72,1.04,36.71,2,0,0.36,15.6,0,0.06,56.18,1.84,0.41,1.92,5.09,267,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),9,0.142,1.32,30,252,387,67,4.03,0,0,1.19,0.37,0,0.5,0
VEAL,VEAL SIRLOIN LN&FAT COOKED ROASTED,17136,0,1.39,0,0,0,102,100,0,202,0,0,0.029,8.87,1.26,25.14,25,0,0.35,11.1,0,0.06,62.66,4.08,0.68,4.51,10.45,269,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),13,0.129,0.92,26,223,351,83,3.35,0,0,1.42,0.32,0,0.42,6.6
VEAL,VEAL LEG (TOP RND) LN&FAT COOKED BRSD,17095,0,1.95,0,0,0,134,141,0,211,0,0,0.039,10.56,1.02,36.16,0,0,0.35,15.4,0,0.06,55.49,2.36,0.47,2.53,6.33,272,1 unit COOKED (yield from 1 lb raw meat),8,0.14,1.32,29,249,383,67,3.96,0,0,1.17,0.36,0,0.49,7
VEAL,VEAL SHLDR ARM LN COOKED ROASTED,17127,0,1.47,0,0,0,109,0,0,164,0,0,0.03,8.24,1.19,26.13,24,0,0.33,11.3,0,0.07,66.47,2.16,0.43,2.31,5.81,272,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),27,0.146,1.16,27,226,356,91,4.32,0,0,1.57,0.3,0,0.5,0
VEAL,VEAL BREAST POINT HALF BNLESS LN&FAT COOKED BRSD,17274,0,0.92,0,0,0,114,0,0,248,0,0,0.008,8.352,1.071,28.23,4,0,0.309,11.5,0,0.056,57.36,6.698,0.996,5.489,14.16,274,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),9,0.073,0.79,21,197,278,66,3.85,0,0,1.39,0.272,0,0,0
VEAL,VEAL SHLDR ARM LN&FAT COOKED ROASTED,17124,0,1.44,0,0,0,108,0,0,183,0,0,0.03,8.02,1.16,25.46,21,0,0.32,11.1,0,0.06,64.68,3.2,0.54,3.51,8.25,283,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),26,0.141,1.15,26,221,348,90,4.18,0,0,1.53,0.29,0,0.46,0
VEAL,VEAL BREAST WHL BNLESS LN&FAT COOKED BRSD,17272,0,0.89,0,0,0,113,0,0,266,0,0,0.008,7.981,1.03,26.97,7,0,0.296,11,0,0.054,55.95,8.012,1.12,6.55,16.77,283,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),9,0.071,0.77,20,191,272,65,3.64,0,0,1.33,0.261,0,0,0
VEAL,VEAL LEG (TOP RND) LN COOKED PAN-FRIED NOT BREADED,17102,0,1.44,0,0,0,107,128,0,183,0,0,0.032,12.64,1.22,33.17,5,0,0.37,10.4,0,0.07,60.68,1.65,0.41,1.29,4.62,289,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),7,0.063,0.87,32,290,442,77,3.38,0,0,1.51,0.51,0,0.42,5
VEAL,VEAL COMP OF RTL CUTS FAT COOKED,17093,0,0.82,0,0,0,73,0,0,642,0,0,0.012,2.79,0.45,9.42,0,0,0.12,5.5,0,0.02,21.65,27.98,3.23,32.39,66.74,290,1 unit COOKED (yield from 1 lb raw meat),4,0.044,1,10,116,173,57,0.87,0,0,0.55,0.11,0,0.25,0
VEAL,VEAL BREAST PLATE HALF BNLESS LN&FAT COOKED BRSD,17273,0,0.86,0,0,0,112,0,0,282,0,0,0.008,7.895,1.031,25.93,11,0,0.296,10.6,0,0.053,54.77,9.107,1.224,7.434,18.95,291,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),8,0.069,0.75,19,186,266,64,3.47,0,0,1.33,0.261,0,0,0
VEAL,VEAL LEG (TOP RND) LN&FAT COOKED PAN-FRIED BREADED,17096,0,2.31,0,0,9.91,112,113,0.300000012,238,0,0,0.135,10.34,1.07,27.29,0,10,0.35,16.5,0.569999993,0.16,51.31,3.39,1.49,3.06,9.18,295,1 unit COOKED (yield from 1 lb raw meat),39,0.073,1.64,31,250,371,454,2.75,34,10,1.24,0.4,0,0.53,5.1
VEAL,VEAL LEG (TOP RND) LN COOKED PAN-FRIED BREADED,17101,0,2.34,0,0,9.84,113,118,0.200000003,216,0,0,0.137,10.8,1.11,28.41,0,10,0.36,13.5,0.569999993,0.16,53.14,2.16,1.35,1.6,6.27,295,1 unit COOKED (yield from 1 lb raw meat),39,0.074,1.64,32,258,383,455,2.87,34,10,1.28,0.42,0,0.53,5.1
VEAL,LAMB VAR MEATS&BY-PRODUCTS SPLEEN COOKED BRSD,17215,0,2,0,0,0,385,0,0,156,0,0,0.062,5.868,0,26.46,0,0,0.316,49.8,0,0.051,66.38,1.27,0.35,1.58,4.77,295,1 unit COOKED (yield from 1 lb raw meat),13,0.139,38.67,21,341,248,58,3.94,0,0,5.29,0.08,26,0,0
VEAL,VEAL LEG (TOP RND) LN&FAT COOKED PAN-FRIED NOT BREADED,17097,0,1.4,0,0,0,105,123,0,211,0,0,0.031,12.05,1.17,31.75,0,0,0.35,13.4,0,0.07,58.34,3.23,0.58,3.16,8.35,304,1 unit COOKED (yield from 1 lb raw meat),6,0.062,0.88,31,279,425,76,3.23,0,0,1.45,0.49,0,0.42,5
VEAL,LAMB VAR MEATS&BY-PRODUCTS LIVER COOKED PAN-FRIED,17201,0,1.83,0,0,3.78,493,0,0,238,0,0,0.594,16.68,6.33,25.53,0,7777,4.59,116.1,0,0.35,56.2,2.64,1.89,4.9,12.65,322,1 unit COOKED (yield from 1 lb raw meat),9,9.83,10.2,23,427,352,124,5.63,25998,7782,85.7,0.95,13,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS BRAIN COOKED BRSD,17189,0,1.4,0,0,0,3100,0,0,136,0,0,0.038,2.43,1,11.48,0,0,0.2,11,0,0.08,76.89,1.74,1.49,2.18,9.63,339,1 unit COOKED (yield from 1 lb raw meat),16,0.26,1.67,16,385,214,156,1.61,0,0,9.65,0.17,13,0,0
VEAL,VEAL VAR MEATS&BY-PRODUCTS SPLEEN COOKED BRSD,17217,0,1.71,0,0,0,447,0,0,129,0,0,0.075,5.341,0,24.08,0,0,0.288,81.2,0,0.046,71.25,0.78,0.21,0.96,2.89,345,1 unit COOKED (yield from 1 lb raw meat),7,0.925,7.36,14,312,215,58,1.91,0,0,4.82,0.07,40,0,0
VEAL,VEAL LEG (TOP RND) LN COOKED ROASTED,17103,0,1.5,0,0,0,103,0,0,150,0,0,0.031,10.08,1,28.07,2,0,0.33,11.9,0,0.06,67.01,1.19,0.29,1.22,3.39,351,1 piece COOKED  excluding refuse (yield from 1 lb raw meat with refuse),6,0.13,0.9,28,236,393,68,3.08,0,0,1.18,0.31,0,0.55,0
VEAL,VEAL LEG (TOP RND) LN&FAT COOKED ROASTED,17098,0,1.49,0,0,0,103,108,0,160,0,0,0.03,9.93,0.99,27.7,0,0,0.32,11.2,0,0.06,66.1,1.73,0.35,1.84,4.65,358,1 unit COOKED (yield from 1 lb raw meat),6,0.129,0.91,28,234,389,68,3.04,0,0,1.17,0.31,0,0.49,5.5
VEAL,LAMB VAR MEATS&BY-PRODUCTS LUNGS COOKED BRSD,17206,0,1.31,0,0,0,284,0,0,113,0,0,0.016,2.428,0,19.88,0,32,0.139,21.1,0,0.034,75.83,0.8,0.43,1.06,3.1,381,1 unit COOKED (yield from 1 lb raw meat),12,0.234,4.57,11,188,127,84,1.93,106,32,2.52,0.06,28,0,0
VEGETABLE JUC COCKTAIL,VEGETABLE JUC COCKTAIL CANNED,11578,210,1.21,830,0,4.55,0,7,0.800000012,19,80,9660,0.1,0.726,0.266,0.63,0,0,0.028,0.5,3.299999952,0.043,93.52,0.014,0.038,0.013,0.09,242,1 cup,11,0.2,0.42,11,17,193,270,0.2,1558,78,0,0.14,27.7,0.32,5.3
VEGETABLES,HORSERADISH PREPARED,2055,0,1.76,1,0,11.29,0,6,3.299999952,48,10,0,0.126,0.386,0.093,1.18,0,0,0.024,2.8,7.989999771,0.008,85.08,0.13,0.339,0.09,0.69,15,1 tbsp,56,0.058,0.42,27,31,246,314,0.83,2,0,0,0.073,24.9,0.01,1.3
VEGETABLES,VEGETABLES MXD CANNED DRND SOL,11581,2636,0.89,5670,5,9.26,0,19,3,49,493,0,0.568,0.577,0.143,2.59,0,0,0.048,0.3,2.410000086,0.046,87.01,0.016,0.119,0.051,0.25,163,1 cup,27,0.073,1.05,16,42,291,149,0.41,11651,583,0,0.079,5,0.29,18.2
VEGETABLES,VEGETABLES MXD CANNED SOL&LIQUIDS,11579,0,0.96,0,0,7.13,0,0,3.799999952,36,0,0,0.427,0.482,0.114,1.42,0,0,0.04,0.2,0,0.034,90.24,0.016,0.12,0.051,0.25,245,1 cup,21,0.104,0.65,15,37,138,224,0.51,0,0,0,0.077,3.8,0,0
VEGETABLES,VEGETABLES MXD FROZEN COOKED BOILED DRND WITHOUT SALT,11584,968,0.67,2082,0,13.09,0,24,4.400000095,65,637,0,0.379,0.851,0.151,2.86,0,0,0.12,0.3,3.119999886,0.071,83.23,0.01,0.072,0.031,0.15,275,1 package   (10 oz) yields,25,0.083,0.82,22,51,169,35,0.49,4277,214,0,0.074,3.2,0.38,23.5
VEGETABLES,VEGETABLES MXD FROZEN COOKED BOILED DRND WITH SALT,11894,968,0.67,2082,0,13.09,0,24,4.400000095,60,637,0,0.379,0.851,0.151,2.86,0,0,0.12,0.3,3.119999886,0.071,83.23,0.01,0.072,0.031,0.15,275,1 package   (10 oz) yields,25,0.083,0.82,22,51,169,271,0.49,4277,214,0,0.074,3.2,0.38,23.5
VEGETABLES,VEGETABLES MXD FROZEN UNPREP,11583,0,0.6,0,0,13.46,0,0,4,64,0,0,0.244,1.252,0.163,3.33,0,0,0.085,0.4,0,0.122,82.08,0.031,0.235,0.098,0.52,284,1 package   (10 oz),25,0.093,0.95,24,59,212,47,0.45,5078,254,0,0.096,10.4,0,0
VERMICELLI,VERMICELLI MADE FROM SOY,43112,0,1.6,7,0,16.9,0,36,4.199999809,97,13,297,0,0.36,0,5,0,0,0.15,1.3,5.25,0.04,75.5,0.077,0.555,0.145,1,253,1 cup,31,0.252,1.86,45,154,450,725,2,12,1,0.01,0.27,1.7,0.21,0.4
